video,group,timestamp,sequence
video3.mp4,12,2368.3333333333335,"[          0           0      270.57      258.83      248.91      451.07     0.94097      321.08         126     0.99838      332.14      107.57     0.98058      301.59      99.324     0.99694      336.05      124.75    0.063136      260.87      113.08     0.92625      260.86       204.3     0.96502      226.61
      228.91     0.97302      263.77      304.97     0.86644      234.55      417.81     0.91951      322.13      282.81     0.84509      341.63      328.54     0.90273      262.79      426.54     0.81947      238.87      462.49     0.82227      399.09      420.52      0.2984      401.37      475.19     0.34427
      339.99      455.29    0.088648      313.32      474.48      0.0971]"
video3.mp4,13,2568.3333333333335,"[          0           0      273.03      264.01      233.89      440.35     0.93782      311.02      128.68     0.99853      321.55      111.35     0.98583      291.66      106.19     0.99688      328.19      127.14    0.097774         257      120.75     0.91656      268.29      206.45     0.96677      227.92
      230.01     0.97339      274.04      300.66     0.87771       235.3      403.96     0.92214       325.5         281     0.85169      337.95      326.18     0.90236      273.84      412.92       0.852      242.68       451.5     0.85372      407.58      407.44     0.36231      401.07      471.96     0.40809
      350.81      458.06     0.11292      316.88      474.33     0.12191]"
video3.mp4,14,2768.3333333333335,"[          0           0      271.11       273.6      217.59      421.43     0.93344       301.6       139.2     0.99845      311.55      122.64     0.98575      283.51      119.27     0.99659      319.46      136.12     0.11743      253.37      133.74     0.90388      267.08      213.05       0.965      225.94
      236.66     0.97143      272.86       299.2     0.87711       234.9      396.52     0.91809      323.73      281.43     0.84582      331.04      325.34     0.89425      281.64      405.41     0.85986      246.66      443.42     0.86124      403.61      410.22     0.37024      389.35      468.43     0.41199
      351.82      462.23     0.11714      313.73      477.24     0.12582]"
video3.mp4,15,2968.333333333334,"[          0           0      268.25      284.89      204.48      397.25     0.93418      294.57      158.13      0.9981      303.99      142.69     0.98032      277.92      139.88     0.99597      311.69      155.36     0.18396      249.59       153.1     0.89327      262.44      227.11     0.95995      226.35
      248.94     0.97134       271.3      305.62     0.86229      237.82      398.45     0.91697      319.67      288.62     0.81924      325.28      329.35     0.88235       280.7      409.19     0.85132      250.78      445.21     0.85777       400.4      411.29      0.3508      390.44       470.2     0.39897
      340.33      462.74     0.11671      310.63      477.12     0.12776]"
video3.mp4,16,3168.3333333333335,"[          0           0      270.87      290.17       193.6      382.02     0.93329      294.98      166.88     0.99792      303.93      151.54     0.97977      279.06      149.46     0.99563      311.78      162.72     0.20226      252.39      161.98     0.88693      262.74      232.38     0.95982      231.87
      253.07     0.97102      273.46      307.91     0.86381      244.29       392.7     0.91646      318.23      291.28     0.81695      324.49      327.53     0.87898      278.35      405.86     0.86415      256.01      440.29     0.87003      397.25      400.94     0.40261      396.53      460.18     0.45251
      344.61      463.27     0.14374       323.9      478.04     0.15637]"
video3.mp4,17,3368.3333333333335,"[          0           0      281.17      297.34       187.5       370.2     0.93824      303.02      178.14     0.99727      311.72      163.56     0.97661      288.12      161.08     0.99445      318.24      174.43     0.13542      261.61      172.58     0.88524      275.51      242.51     0.96283      241.03
       262.3     0.96894      284.77      312.19     0.87188      253.05      397.94     0.91115      326.11      299.12      0.8283      332.34      333.16     0.87751      289.47         412     0.87215      261.63      443.45     0.87346      398.64      415.73     0.41213      392.08         463     0.45237
      361.86      469.36     0.14109      337.71      481.52     0.15128]"
video3.mp4,18,3568.3333333333335,"[          0           0      280.91      305.19      185.16      357.59     0.93226      301.73      190.24     0.99704      309.68      174.41      0.9755       287.3       173.4     0.99375      316.47       183.3     0.15612      262.12      183.26     0.88117      276.09       251.9     0.96249      242.67
      272.75     0.96884      285.94      323.02     0.86916      254.74       407.2     0.90924      324.19      304.57     0.82618      332.95      338.14     0.87613      289.76      417.01     0.86915      264.49      448.66     0.87074      396.61      413.76     0.42613      393.94      466.42      0.4658
      359.96       470.3     0.15392       340.1      480.75     0.16409]"
video3.mp4,19,3768.3333333333335,"[          0           0      280.25      309.58      174.34      345.96     0.93411      299.47       197.5     0.99724      307.81      183.71        0.98      286.07      182.07     0.99431       314.8      193.18     0.19757      261.37      191.57       0.877      277.18       255.6     0.96356      242.02
      276.28     0.96886      285.81      322.77     0.87387      255.07      402.64      0.9102      322.61       306.1     0.82582      329.34      338.27      0.8748      292.28      413.69     0.88323      264.72      444.69     0.88351       397.1      414.71     0.44965      389.91      463.71      0.4871
      361.84      469.12     0.16683      338.92      479.37     0.17723]"
video3.mp4,20,3968.333333333334,"[          0           0      288.71      314.86      168.37      336.95     0.92761      306.39      204.78      0.9969      314.21      191.89     0.97408      293.63      190.19     0.99341      320.94      199.58     0.13394      270.12      197.99     0.85856      286.91      259.64     0.96001      251.58
      278.23     0.96688      292.38       324.8     0.87217      264.69       400.1     0.91482      327.41       308.4     0.81809      334.86      336.65     0.87521      305.19       410.7     0.89602      272.36      440.62     0.89919      401.09      417.65     0.47844      378.94      468.37     0.52262
      380.83      475.83     0.18732      331.24      485.84     0.20127]"
video3.mp4,21,4168.333333333334,"[          0           0      295.04      317.73      167.28      326.82     0.90759      310.71      211.96     0.99677      318.64      198.67     0.97794      298.28      197.38     0.99394      325.24      206.58     0.23058      275.13      204.94     0.86991      289.18      262.13     0.96462      257.82
      281.77     0.96989      295.83      326.16     0.87763      271.01      401.07     0.91438      333.85      311.09     0.82699      337.93      337.89     0.87679      299.31      411.48     0.89766      274.18      440.52     0.89857      402.88      410.97     0.51478      396.71      459.11     0.55323
       384.3      476.49     0.20356      372.92      485.42     0.21555]"
video3.mp4,23,4568.333333333333,"[          0           0      276.09      317.25       166.8      328.39     0.91974       310.2      220.91     0.99497      315.25      207.53     0.87904      299.68      204.79     0.99572      312.27      209.42      0.0276      266.63      203.33     0.89954      274.14      261.74     0.96125      241.39
      282.72     0.96804      283.35       323.5     0.86418      252.08      399.84     0.91621       317.9      309.72     0.81396       323.2       339.3     0.88313      278.88      410.37     0.89135      254.29      438.53     0.89405      382.98      414.44      0.4953      374.43      460.71     0.54243
      360.86      476.68     0.19477      338.14      486.07     0.20939]"
video3.mp4,24,4768.333333333334,"[          0           0      274.75      306.89      168.91      335.41     0.91115      321.71      220.72     0.98282       324.2      207.43     0.36084      315.71      205.26     0.99264      304.24      202.74    0.009324      279.49      196.53      0.9062      270.45      247.52     0.95991      240.59
       270.3     0.96826       282.1       310.1      0.8703      250.73      389.87     0.92567      321.29      298.19     0.82488      321.28      327.85     0.89703      278.77      396.51     0.90139      254.98      427.64     0.90544      387.18      391.83     0.55471      384.07      443.51     0.60785
      376.14      478.03     0.22839      372.52      490.49     0.24644]"
video3.mp4,25,4968.333333333334,"[          0           0      273.64      308.69      172.07      337.76     0.91317      326.45      227.44     0.98068      329.34      213.51     0.29524      321.46      211.69     0.99269      307.86      205.19   0.0078627      285.54      199.99      0.9064      271.69       247.1     0.95729      240.71
      270.32     0.96775      282.08      310.49     0.86488      250.01      391.62     0.92578      321.31      298.12     0.82083       320.6      327.61      0.8968      278.85      395.44     0.89627      253.52      427.52     0.90216      383.54      391.23     0.53852      380.63      447.42     0.59449
      368.55      476.91     0.21953      364.67      490.96     0.23732]"
video3.mp4,26,5168.333333333334,"[          0           0      268.12      315.59       175.5      336.49     0.90063      322.23      239.97     0.98032      325.98      226.38     0.28644       317.6      224.72     0.99286      303.98      215.74   0.0082616      281.46      211.15     0.91193      264.63      253.96      0.9565      234.76
      280.31     0.96643      275.17      316.83     0.85995      244.62      403.71     0.92181      315.75      304.65     0.81779      315.92      336.86     0.89494      272.44      403.96     0.88638         245      437.79     0.89109       376.8      404.78      0.5074      373.24      464.61     0.55959
       348.7         473     0.20509      340.64      482.37     0.21986]"
video3.mp4,27,5368.333333333334,"[          0           0      263.78      307.51      176.89       345.7     0.91998      319.43      230.59     0.98152      323.64      216.49      0.3213      314.31      214.71     0.99268      302.92      204.91   0.0084791       276.8      199.77        0.91       261.5      241.26      0.9576      228.81
      268.46     0.96683      272.56      306.28     0.86889      237.76      396.21     0.92502      313.59      294.27     0.82982      310.59      326.91     0.90026      268.73      395.39      0.8968      239.79      430.76     0.90049      373.74      393.47     0.54538      366.53      454.41     0.59522
      357.89      476.93     0.22388      341.72      486.58     0.23883]"
video3.mp4,28,5570.0,"[          0           0      262.04      298.78      180.81      352.36      0.9165         317       221.9     0.98627      321.77      207.12     0.41185      311.54      204.88      0.9942      303.44      195.83   0.0092369      273.25      188.93     0.91251      258.42       231.4     0.95817      224.49
      259.09     0.96725      270.66      296.22     0.86848      235.81      387.07     0.92527      310.56      283.22     0.82754      309.52      315.98     0.89989      267.02      385.06     0.90239       238.1      422.28     0.90604      371.03      382.92     0.57719      368.49      447.93     0.62692
      364.01      474.79     0.23731      360.98      488.13      0.2523]"
video3.mp4,29,5770.000000000001,"[          0           0      261.25      294.04      182.18      357.39     0.91525      316.86      215.31     0.98821      321.65      200.22     0.43539      311.36      197.62     0.99521      303.24      190.06   0.0091046      272.64      182.27     0.91494      258.34      225.77     0.95878      222.74
      252.39     0.96749      269.05      291.84     0.86941       234.5      382.85     0.92533       309.2      281.12     0.82654      308.62         311     0.89911      267.03      380.63     0.90476      236.02       417.7     0.90794       374.8      382.66     0.57843      367.05      446.74     0.62777
      367.24      473.78     0.23377      356.57      485.35     0.24889]"
video3.mp4,30,5970.000000000001,"[          0           0      261.86      277.58      181.48       361.6     0.90878      322.08      196.91     0.98084      326.32      183.09     0.23153      316.79      180.04     0.99286      299.19      172.83   0.0037104       276.2      165.44     0.97261      256.51      209.06     0.97202      227.13
      237.91     0.98349       269.4      285.15     0.90347      241.44      374.16     0.96413      311.55      266.55     0.90189      311.16      297.68     0.95261      263.65      371.17     0.91802      236.29      409.64     0.92671       379.2      358.16     0.59195      377.08      426.95     0.67293
      369.56      463.42     0.16187      363.63      477.69     0.17753]"
video3.mp4,31,6170.000000000001,"[          0           0      266.71      282.19      190.26      385.25     0.88847      329.23      193.88      0.9851      332.46      178.21     0.27059      324.62      176.31     0.99512      305.56      167.87   0.0064364      282.82      162.94      0.9217      260.86         210     0.95794      230.97
      234.44     0.96922      270.44      283.36      0.8642         241      375.05     0.93209      315.03      273.83     0.82068      317.19      301.74     0.90644      268.47      376.49     0.90346      240.07      412.98     0.90969      394.57       370.9     0.57408      385.65       433.4     0.63767
      383.16      472.82      0.2248      376.26         492     0.24619]"
video3.mp4,32,6370.0,"[          0           0      282.83      280.92      217.55      384.66     0.85966      335.12      191.04     0.97956      337.67      175.86     0.16429      331.73      173.66     0.99363      304.18       167.1   0.0061705      291.95       162.2     0.92005      261.96      212.73     0.96004      235.17
      237.06     0.97039      270.03      288.72     0.86903      244.64      378.46     0.93458      318.76       277.4     0.82799       322.5      303.89      0.9117      272.24      384.39     0.90468      243.79      419.99     0.91037      403.62      378.64     0.58986      394.78      429.77     0.65222
      406.19      476.95     0.22915      399.93      492.51     0.25216]"
video3.mp4,34,6770.000000000001,"[          0           0      272.75      277.14         195      396.94     0.88361      335.53      180.26     0.97555      337.76      165.39      0.1251      333.05      163.03     0.99285      302.72       157.5    0.005634      295.21      153.47     0.91932      268.48       206.2     0.95955      235.31
      230.14     0.97044      275.17       287.8     0.87019      240.38      371.46     0.93609      321.41      275.12     0.82777      323.08      301.67      0.9114      274.66      375.56     0.91232      240.33      411.55     0.91823      395.91      382.19      0.5854      381.58      445.73     0.64648
      391.79      479.55      0.2207      365.53      489.91     0.24114]"
video3.mp4,35,6970.000000000001,"[          0           0      267.87       276.2      190.11      393.48     0.92613      332.89      179.34     0.97524      334.53      164.83     0.19283      329.77      162.65      0.9909      305.02      157.05   0.0050209      291.93      153.18     0.91226      268.57      205.63     0.95262      232.14
      228.65     0.97049      277.94      286.58     0.85673      234.38      370.36     0.92995      322.63       272.3     0.80543      318.84      303.73     0.89111      275.72      373.85     0.88943      241.83      409.81     0.90078      378.79      381.24     0.47446      373.81      449.77     0.54192
      347.22      459.51      0.1754      332.37      470.88     0.19338]"
video3.mp4,36,7170.000000000001,"[          0           0      259.29      281.33      194.02      396.39     0.92494       322.7         184     0.97591       324.8      169.08     0.22842       318.2      167.17     0.99172      299.76      161.94   0.0049128      277.48      156.75     0.91791         263      210.97     0.95229      217.41
      234.76     0.97055      273.93      288.93     0.85466      217.92      375.72     0.93266      315.53      273.82     0.81291       307.1       310.1     0.90113      269.13      379.41     0.87421      229.78      415.97     0.88813      375.19      392.18     0.41019      365.11      457.34     0.48114
      332.31      463.13     0.13963       324.4      476.31      0.1562]"
video3.mp4,37,7370.0,"[          0           0       253.9      278.56      196.12      389.15     0.92882      311.57      184.24     0.99106      316.49       168.1       0.593      303.85      164.07     0.99643      306.27      163.14   0.0066635      262.11      151.68     0.91762      260.92       211.5     0.95247      206.53
      233.72     0.96934      270.57      289.57     0.85056      207.08      374.23     0.92671      310.51      275.46     0.80986      297.28      310.93     0.89528      268.05      382.52      0.8559      223.79      417.51     0.86989      372.84      399.05     0.34773      353.06      458.02      0.4118
      323.38      458.57     0.11416      309.99      472.29       0.128]"
video3.mp4,38,7570.0,"[          0           0      255.35      274.57       192.9      382.57     0.92841      310.04      183.88     0.99251      316.15      167.62     0.69746      301.59       163.4     0.99657      309.74      162.01   0.0081347      260.85      149.92     0.91247      263.03      209.33     0.95192      206.75
      230.99     0.96858       272.2      286.19     0.84823       207.2      367.88     0.92401      312.82      273.34     0.80676      296.61      308.91      0.8907      265.98      374.71     0.84742      223.18      407.03     0.86184      362.12      392.92     0.33744      346.75      439.83     0.39978
      313.71      446.57     0.11512      305.71      462.17      0.1294]"
video3.mp4,39,7770.000000000001,"[          0           0      256.13      270.22      188.71      376.78      0.9265      310.04      182.62     0.98938      315.93      166.32     0.49622      300.45      161.29      0.9955      301.94      161.09   0.0034232      260.54      148.65     0.97269      264.26      206.48     0.97474      207.59
      228.39     0.98195      273.63       283.9     0.91077       208.5      364.69     0.95993      314.32      270.33     0.91526      295.37      305.25     0.95558      263.23      368.71     0.88875      218.84      400.47     0.89407      351.68      384.63     0.37887       334.5      429.28     0.44532
      320.89      452.09    0.080644      298.76      472.16    0.089234]"
video3.mp4,40,7970.000000000001,"[          0           0      258.87      273.43      191.89      376.23     0.92929      309.99      188.49      0.9931      316.85      172.61     0.74536      301.57      168.75     0.99656      312.49      165.52   0.0094573      261.88      153.51     0.90959      267.24      209.78     0.95174       207.9
      232.34      0.9682      273.94      282.34     0.84886      207.47      365.95     0.92394      314.72      275.08     0.80831      296.67      309.59     0.89134      267.73      368.08      0.8468      223.92      399.02     0.86087      359.16      387.96     0.34489      337.29      430.96     0.40635
      310.83      437.49      0.1225      292.85      453.91     0.13747]"
video3.mp4,41,8170.0,"[          0           0       270.4      279.72      191.55      368.68     0.92684      318.46      208.77     0.98139         326       196.6     0.47656      315.17      192.41     0.99072      317.16      178.21    0.007917      280.11      165.39      0.8954      274.27      216.42     0.94864       222.2
      235.92     0.96729      284.55         288     0.84901      218.77      367.79      0.9257      324.96      278.61     0.80721      309.04      317.01     0.89257      279.01      373.72     0.84856      235.86      403.62     0.86346      367.89      396.74     0.34275      341.78      443.61     0.40449
      322.37      446.66     0.11904      304.96      462.96      0.1334]"
video3.mp4,42,8370.000000000002,"[          0           0      276.93      292.11       195.4      364.79     0.92897       326.2      226.07     0.97356      334.44      215.49     0.27017      325.55      210.12     0.98987      324.58      193.08   0.0067654       293.4      177.99     0.89511      281.12      225.87     0.94958      229.23
      248.16     0.96403      290.96      298.59     0.85479      225.98      379.32     0.92279      334.14      286.41     0.82685      312.11      325.34      0.8998      284.98      382.98     0.85411      240.81      413.21     0.86461      374.12      406.75     0.36754      344.53      451.85     0.42095
      329.44      457.92     0.12418      300.07      473.72     0.13589]"
video3.mp4,43,8570.0,"[          0           0      279.76      288.68      203.34      371.85     0.92688       332.4      222.08     0.97808      340.64      210.45     0.28756      331.73      204.58     0.99228      330.27      188.39   0.0060942      298.25      171.97     0.89929      285.61      223.37     0.95018      232.63
      244.45     0.96464      296.18      295.88     0.85758      226.22      379.66     0.92431      342.96      286.49     0.83272      315.64      325.59     0.90279       289.2      383.39     0.85132      242.99       413.2     0.86198      379.85      411.24     0.35032      347.85       455.1     0.40317
      332.59      456.57     0.11454       297.6      470.97     0.12577]"
video3.mp4,45,8970.0,"[          0           0       281.6      252.32      206.16      425.61     0.92754      318.55      155.64     0.99285      326.98       139.2     0.72966      311.29      133.58     0.99616      321.71       132.4    0.012482      269.75      112.02     0.91201      286.11      188.84     0.95814      218.18
      208.01     0.96694      292.74      277.52     0.86783      212.11      355.06     0.92127       341.7      279.51     0.83825      314.05       321.9     0.90011      296.68       370.3     0.85193      243.58      401.11     0.85782      396.04      396.48       0.314      355.18      448.26     0.35937
      343.29      440.59    0.096893      302.57      452.12     0.10541]"
video3.mp4,46,9171.666666666666,"[          0           0      278.46      246.73      210.46      443.47     0.93225      304.11      137.41     0.99533      312.71      117.72     0.87032      292.89      112.65     0.99712      311.93      113.18    0.017525      253.23       96.08     0.91047      285.17      181.83     0.96345      210.52
      203.87      0.9694      292.77      275.13     0.87145      209.58      354.12     0.91377      341.86      285.62     0.83913      308.94      329.67     0.89043       296.8      374.16      0.8417       242.6      402.61     0.84382      396.36      403.45      0.2875      354.72      449.07      0.3223
      343.72      441.49    0.084157      303.39      451.75    0.090334]"
video3.mp4,47,9371.666666666668,"[          0           0      278.68      245.45      212.48      442.75     0.93692       297.2      130.07      0.9966      305.68      108.96     0.92368      283.79      105.51     0.99732      307.67      105.54    0.025026      244.39      93.809     0.90693      283.16      178.17     0.96425      209.23
      201.83     0.96965      294.79      270.56     0.87421      210.25      352.94     0.91264      341.39      285.72     0.84092      309.09      331.84     0.88888      302.97      373.15     0.84018      251.24      402.76     0.84161      404.31      397.95     0.28564      367.33      443.94     0.31938
      349.81      441.37    0.083722      311.55      449.96    0.090007]"
video3.mp4,48,9571.666666666668,"[          0           0      278.24      245.26      210.88      440.11     0.93572      293.87      134.12     0.99651      302.46      113.15     0.93884      279.54      111.34     0.99687      306.37      109.03     0.03138      240.45      101.69      0.9054      280.91      179.59     0.96429      208.84
      207.28     0.96937      295.79      270.42     0.87407      212.23      356.83     0.91066      340.78      287.42     0.83981      310.53      332.29      0.8862       303.6      371.28     0.83852      253.61      402.49     0.83919      402.83      395.09     0.28943      367.61      441.91     0.32187
       350.3      441.32    0.085736      313.14      450.61    0.091788]"
video3.mp4,49,9771.666666666666,"[          0           0      275.08      244.83      218.13      439.58      0.9365      290.53      141.42     0.99668      299.73      118.87     0.95127       275.3      118.41     0.99678      304.99      111.08    0.037075      236.34      106.77     0.90255      281.61      181.15     0.96448      204.09
      211.21     0.96935      295.37      271.09     0.87677      215.61      355.46     0.91239      340.51      288.75     0.84585       311.6       329.4     0.89022       301.3      371.23     0.84261      249.72      402.63     0.84341      401.55      390.17     0.31096      364.89      436.49     0.34535
      350.14      441.19    0.093874      310.63      451.36      0.1007]"
video3.mp4,50,9971.666666666668,"[          0           0      277.87      246.64      216.91      441.28     0.93625      291.23      148.47     0.99683      300.96      125.54     0.95752      275.83      125.35     0.99693      306.93      115.52    0.039141      236.66      111.37     0.90251      282.86      182.15     0.96357      205.73
      220.22     0.96855      297.77      268.77     0.87363      216.32      366.77     0.90802      341.58      290.16     0.84341      311.35      334.01      0.8865      304.01      370.51      0.8366      253.95      404.87      0.8363      402.42       391.4     0.31148      367.74      439.06      0.3437
      351.09      441.95    0.095186         314      452.84     0.10153]"
video3.mp4,51,10171.666666666666,"[          0           0      282.69      253.27      216.12      437.96     0.93442      299.94       161.3     0.99703      310.11      138.72     0.94863      286.19       136.9     0.99715      314.12      128.85    0.034034      246.92      119.39     0.90057      285.39      187.23     0.96042      210.42
      226.18     0.96767      299.35         275     0.87481      224.03      373.88     0.91753      346.54      293.35     0.84905      319.99      335.98     0.89889      309.56      373.53      0.8468       259.7      410.63      0.8505      407.38      398.06     0.31872      369.44      448.85     0.35939
      355.53      449.28     0.09711      319.27      459.86     0.10533]"
video3.mp4,52,10371.666666666668,"[          0           0       280.6      254.44      222.46      442.32     0.93699      298.76      164.46     0.99652      309.43      142.73     0.93277      286.41      139.87     0.99691      312.84      131.43    0.029879      246.38      118.84     0.90415      282.86      187.99     0.96093      205.87
      228.43     0.96843      298.39      276.22     0.87498      220.91      376.63     0.91836      346.23      294.18      0.8506      318.41      337.98     0.90123      310.75      373.08     0.84502      260.96       412.3     0.84906      413.57      390.68     0.32982      378.03      446.07     0.37282
      360.03      450.95     0.10194      327.07      460.23     0.11085]"
video3.mp4,53,10571.666666666668,"[          0           0      280.06      252.92      223.71      447.06     0.93699       296.8      162.68     0.99692      308.21      140.48     0.94704      283.39      137.64     0.99708      313.09       129.2    0.032793      243.28      116.26      0.9027      282.69      185.65     0.96115      204.84
       227.3     0.96835      297.64      274.56     0.87639      219.74      377.03     0.91842      345.86      294.16     0.85281      317.96       338.4     0.90221      310.41      373.66     0.84603      260.12      413.39     0.84946      415.31      392.83     0.32699      377.42       449.5     0.36897
      359.91      451.46    0.099504      324.87      460.69     0.10803]"
video3.mp4,54,10771.666666666666,"[          0           0      280.08      247.91      222.86      447.48     0.93534       298.4      158.71     0.99648      309.87      134.91     0.94084      284.62       132.5     0.99724      315.42       121.4    0.027875      244.37      110.39     0.90709      283.99       181.6     0.96219      205.96
      221.97     0.96878      297.88      269.43     0.87062      218.39      372.02     0.90999      344.95      290.49     0.84419      316.63      334.94     0.89122      308.48       371.7        0.83      257.64      408.61      0.8314      412.09      395.49     0.30091      371.83      447.41     0.33541
      357.89      443.25    0.090099      314.36      454.49    0.096705]"
video3.mp4,56,11171.666666666666,"[          0           0      280.94      244.31      214.08      439.44     0.93496      304.24      138.54     0.99494      312.11       117.4     0.86334      292.14      114.99     0.99666      311.41      109.33    0.017575      250.06      98.802     0.91682      282.14      175.53     0.96292      209.83
      212.02     0.96976      295.07       270.8     0.86699       215.5      364.11      0.9115      344.48      285.71     0.83387      313.14      329.21     0.88819      305.38      370.38     0.82946      255.79      404.75     0.83222      409.21       391.2     0.28842      374.69       437.1     0.32564
      352.61      439.62    0.086678      314.78      449.55    0.093958]"
